date,appliance,usage_hours,power_watts,hour,room
2026-09-11,Refrigerator,0.45,200,3,Kitchen
2026-09-11,Refrigerator,0.42,200,4,Kitchen
2026-09-11,Refrigerator,0.45,200,5,Kitchen
2026-09-11,Refrigerator,0.43,200,6,Kitchen
2026-09-11,Water Heater,0.75,2000,6,Bathroom
2026-09-11,Refrigerator,0.48,200,7,Kitchen
2026-09-11,Water Heater,0.75,2000,7,Bathroom
2026-09-11,Refrigerator,0.41,200,8,Kitchen
2026-09-11,Refrigerator,0.4,200,9,Kitchen
2026-09-11,Washing Machine,0.6,500,9,Utility Room
2026-09-11,Refrigerator,0.49,200,10,Kitchen
2026-09-11,Washing Machine,0.6,500,10,Utility Room
2026-09-11,Laptop,0.8,65,10,Home Office
2026-09-11,Refrigerator,0.43,200,11,Kitchen
2026-09-11,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-11,Laptop,0.8,65,11,Home Office
2026-09-11,Refrigerator,0.45,200,12,Kitchen
2026-09-11,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-11,Laptop,0.8,65,12,Home Office
2026-09-11,Microwave,0.25,1200,12,Kitchen
2026-09-11,Refrigerator,0.45,200,13,Kitchen
2026-09-11,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-11,Laptop,0.8,65,13,Home Office
2026-09-11,Refrigerator,0.49,200,14,Kitchen
2026-09-11,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-11,Laptop,0.8,65,14,Home Office
2026-09-11,Refrigerator,0.46,200,15,Kitchen
2026-09-11,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-11,Laptop,0.8,65,15,Home Office
2026-09-11,Refrigerator,0.49,200,16,Kitchen
2026-09-11,Ceiling Fan,0.95,75,16,Living & Bed
2026-09-11,Laptop,0.8,65,16,Home Office
2026-09-11,Refrigerator,0.41,200,17,Kitchen
2026-09-11,Ceiling Fan,0.95,75,17,Living & Bed
2026-09-11,Laptop,0.8,65,17,Home Office
2026-09-11,Refrigerator,0.46,200,18,Kitchen
2026-09-11,Ceiling Fan,0.95,75,18,Living & Bed
2026-09-11,LED Lights,1.0,40,18,All Rooms
2026-09-11,Refrigerator,0.49,200,19,Kitchen
2026-09-11,Television,0.92,120,19,Living Room
2026-09-11,Ceiling Fan,0.95,75,19,Living & Bed
2026-09-11,LED Lights,1.0,40,19,All Rooms
2026-09-11,Refrigerator,0.49,200,20,Kitchen
2026-09-11,Air Conditioner,0.76,1500,20,Master Bedroom
2026-09-11,Television,0.87,120,20,Living Room
2026-09-11,Ceiling Fan,0.95,75,20,Living & Bed
2026-09-11,LED Lights,1.0,40,20,All Rooms
2026-09-11,Microwave,0.25,1200,20,Kitchen
2026-09-11,Refrigerator,0.46,200,21,Kitchen
2026-09-11,Air Conditioner,0.78,1500,21,Master Bedroom
2026-09-11,Television,0.99,120,21,Living Room
2026-09-11,Ceiling Fan,0.95,75,21,Living & Bed
2026-09-11,LED Lights,1.0,40,21,All Rooms
2026-09-11,Refrigerator,0.43,200,22,Kitchen
2026-09-11,Air Conditioner,0.72,1500,22,Master Bedroom
2026-09-11,Television,0.88,120,22,Living Room
2026-09-11,Ceiling Fan,0.95,75,22,Living & Bed
2026-09-11,LED Lights,1.0,40,22,All Rooms
2026-09-11,Refrigerator,0.42,200,23,Kitchen
2026-09-11,Air Conditioner,0.79,1500,23,Master Bedroom
2026-09-11,Ceiling Fan,0.95,75,23,Living & Bed
2026-09-11,LED Lights,1.0,40,23,All Rooms
2026-09-12,Refrigerator,0.46,200,0,Kitchen
2026-09-12,Air Conditioner,0.82,1500,0,Master Bedroom
2026-09-12,Ceiling Fan,0.95,75,0,Living & Bed
2026-09-12,Refrigerator,0.44,200,1,Kitchen
2026-09-12,Ceiling Fan,0.95,75,1,Living & Bed
2026-09-12,Refrigerator,0.45,200,2,Kitchen
2026-09-12,Refrigerator,0.46,200,3,Kitchen
2026-09-12,Refrigerator,0.48,200,4,Kitchen
2026-09-12,Refrigerator,0.46,200,5,Kitchen
2026-09-12,Refrigerator,0.5,200,6,Kitchen
2026-09-12,Water Heater,0.75,2000,6,Bathroom
2026-09-12,Refrigerator,0.46,200,7,Kitchen
2026-09-12,Water Heater,0.75,2000,7,Bathroom
2026-09-12,Refrigerator,0.41,200,8,Kitchen
2026-09-12,Refrigerator,0.44,200,9,Kitchen
2026-09-12,Washing Machine,0.6,500,9,Utility Room
2026-09-12,Refrigerator,0.44,200,10,Kitchen
2026-09-12,Washing Machine,0.6,500,10,Utility Room
2026-09-12,Refrigerator,0.42,200,11,Kitchen
2026-09-12,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-12,Laptop,0.8,65,11,Home Office
2026-09-12,Refrigerator,0.42,200,12,Kitchen
2026-09-12,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-12,Laptop,0.8,65,12,Home Office
2026-09-12,Microwave,0.25,1200,12,Kitchen
2026-09-12,Refrigerator,0.49,200,13,Kitchen
2026-09-12,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-12,Refrigerator,0.41,200,14,Kitchen
2026-09-12,Television,0.96,120,14,Living Room
2026-09-12,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-12,Refrigerator,0.43,200,15,Kitchen
2026-09-12,Television,0.82,120,15,Living Room
2026-09-12,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-12,Refrigerator,0.43,200,16,Kitchen
2026-09-12,Television,0.99,120,16,Living Room
2026-09-12,Ceiling Fan,0.95,75,16,Living & Bed
2026-09-12,Laptop,0.8,65,16,Home Office
2026-09-12,Refrigerator,0.49,200,17,Kitchen
2026-09-12,Ceiling Fan,0.95,75,17,Living & Bed
2026-09-12,Refrigerator,0.5,200,18,Kitchen
2026-09-12,Ceiling Fan,0.95,75,18,Living & Bed
2026-09-12,LED Lights,1.0,40,18,All Rooms
2026-09-12,Refrigerator,0.48,200,19,Kitchen
2026-09-12,Television,0.94,120,19,Living Room
2026-09-12,Ceiling Fan,0.95,75,19,Living & Bed
2026-09-12,LED Lights,1.0,40,19,All Rooms
2026-09-12,Refrigerator,0.42,200,20,Kitchen
2026-09-12,Air Conditioner,0.85,1500,20,Master Bedroom
2026-09-12,Television,0.96,120,20,Living Room
2026-09-12,Ceiling Fan,0.95,75,20,Living & Bed
2026-09-12,LED Lights,1.0,40,20,All Rooms
2026-09-12,Microwave,0.25,1200,20,Kitchen
2026-09-12,Refrigerator,0.45,200,21,Kitchen
2026-09-12,Air Conditioner,0.81,1500,21,Master Bedroom
2026-09-12,Television,0.81,120,21,Living Room
2026-09-12,Ceiling Fan,0.95,75,21,Living & Bed
2026-09-12,LED Lights,1.0,40,21,All Rooms
2026-09-12,Refrigerator,0.44,200,22,Kitchen
2026-09-12,Air Conditioner,0.86,1500,22,Master Bedroom
2026-09-12,Television,0.97,120,22,Living Room
2026-09-12,Ceiling Fan,0.95,75,22,Living & Bed
2026-09-12,LED Lights,1.0,40,22,All Rooms
2026-09-12,Refrigerator,0.46,200,23,Kitchen
2026-09-12,Air Conditioner,0.84,1500,23,Master Bedroom
2026-09-12,Ceiling Fan,0.95,75,23,Living & Bed
2026-09-12,LED Lights,1.0,40,23,All Rooms
2026-09-13,Refrigerator,0.46,200,0,Kitchen
2026-09-13,Air Conditioner,0.86,1500,0,Master Bedroom
2026-09-13,Ceiling Fan,0.95,75,0,Living & Bed
2026-09-13,Refrigerator,0.45,200,1,Kitchen
2026-09-13,Ceiling Fan,0.95,75,1,Living & Bed
2026-09-13,Refrigerator,0.41,200,2,Kitchen
2026-09-13,Refrigerator,0.41,200,3,Kitchen
2026-09-13,Refrigerator,0.47,200,4,Kitchen
2026-09-13,Refrigerator,0.48,200,5,Kitchen
2026-09-13,Refrigerator,0.47,200,6,Kitchen
2026-09-13,Water Heater,0.75,2000,6,Bathroom
2026-09-13,Refrigerator,0.44,200,7,Kitchen
2026-09-13,Water Heater,0.75,2000,7,Bathroom
2026-09-13,Refrigerator,0.43,200,8,Kitchen
2026-09-13,Refrigerator,0.5,200,9,Kitchen
2026-09-13,Washing Machine,0.6,500,9,Utility Room
2026-09-13,Refrigerator,0.43,200,10,Kitchen
2026-09-13,Washing Machine,0.6,500,10,Utility Room
2026-09-13,Refrigerator,0.49,200,11,Kitchen
2026-09-13,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-13,Laptop,0.8,65,11,Home Office
2026-09-13,Refrigerator,0.49,200,12,Kitchen
2026-09-13,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-13,Laptop,0.8,65,12,Home Office
2026-09-13,Microwave,0.25,1200,12,Kitchen
2026-09-13,Refrigerator,0.5,200,13,Kitchen
2026-09-13,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-13,Refrigerator,0.5,200,14,Kitchen
2026-09-13,Television,0.83,120,14,Living Room
2026-09-13,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-13,Refrigerator,0.48,200,15,Kitchen
2026-09-13,Television,0.94,120,15,Living Room
2026-09-13,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-13,Refrigerator,0.46,200,16,Kitchen
2026-09-13,Television,0.81,120,16,Living Room
2026-09-13,Ceiling Fan,0.95,75,16,Living & Bed
2026-09-13,Laptop,0.8,65,16,Home Office
2026-09-13,Refrigerator,0.5,200,17,Kitchen
2026-09-13,Ceiling Fan,0.95,75,17,Living & Bed
2026-09-13,Refrigerator,0.48,200,18,Kitchen
2026-09-13,Ceiling Fan,0.95,75,18,Living & Bed
2026-09-13,LED Lights,1.0,40,18,All Rooms
2026-09-13,Refrigerator,0.46,200,19,Kitchen
2026-09-13,Television,0.91,120,19,Living Room
2026-09-13,Ceiling Fan,0.95,75,19,Living & Bed
2026-09-13,LED Lights,1.0,40,19,All Rooms
2026-09-13,Refrigerator,0.5,200,20,Kitchen
2026-09-13,Air Conditioner,0.85,1500,20,Master Bedroom
2026-09-13,Television,0.88,120,20,Living Room
2026-09-13,Ceiling Fan,0.95,75,20,Living & Bed
2026-09-13,LED Lights,1.0,40,20,All Rooms
2026-09-13,Microwave,0.25,1200,20,Kitchen
2026-09-13,Refrigerator,0.44,200,21,Kitchen
2026-09-13,Air Conditioner,0.89,1500,21,Master Bedroom
2026-09-13,Television,0.82,120,21,Living Room
2026-09-13,Ceiling Fan,0.95,75,21,Living & Bed
2026-09-13,LED Lights,1.0,40,21,All Rooms
2026-09-13,Refrigerator,0.46,200,22,Kitchen
2026-09-13,Air Conditioner,0.88,1500,22,Master Bedroom
2026-09-13,Television,0.83,120,22,Living Room
2026-09-13,Ceiling Fan,0.95,75,22,Living & Bed
2026-09-13,LED Lights,1.0,40,22,All Rooms
2026-09-13,Refrigerator,0.41,200,23,Kitchen
2026-09-13,Air Conditioner,0.89,1500,23,Master Bedroom
2026-09-13,Ceiling Fan,0.95,75,23,Living & Bed
2026-09-13,LED Lights,1.0,40,23,All Rooms
2026-09-14,Refrigerator,0.45,200,0,Kitchen
2026-09-14,Air Conditioner,0.74,1500,0,Master Bedroom
2026-09-14,Ceiling Fan,0.95,75,0,Living & Bed
2026-09-14,Refrigerator,0.5,200,1,Kitchen
2026-09-14,Ceiling Fan,0.95,75,1,Living & Bed
2026-09-14,Refrigerator,0.47,200,2,Kitchen
2026-09-14,Refrigerator,0.43,200,3,Kitchen
2026-09-14,Refrigerator,0.49,200,4,Kitchen
2026-09-14,Refrigerator,0.43,200,5,Kitchen
2026-09-14,Refrigerator,0.47,200,6,Kitchen
2026-09-14,Water Heater,0.75,2000,6,Bathroom
2026-09-14,Refrigerator,0.43,200,7,Kitchen
2026-09-14,Water Heater,0.75,2000,7,Bathroom
2026-09-14,Refrigerator,0.48,200,8,Kitchen
2026-09-14,Refrigerator,0.46,200,9,Kitchen
2026-09-14,Refrigerator,0.5,200,10,Kitchen
2026-09-14,Laptop,0.8,65,10,Home Office
2026-09-14,Refrigerator,0.44,200,11,Kitchen
2026-09-14,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-14,Laptop,0.8,65,11,Home Office
2026-09-14,Refrigerator,0.45,200,12,Kitchen
2026-09-14,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-14,Laptop,0.8,65,12,Home Office
2026-09-14,Microwave,0.25,1200,12,Kitchen
2026-09-14,Refrigerator,0.44,200,13,Kitchen
2026-09-14,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-14,Laptop,0.8,65,13,Home Office
2026-09-14,Refrigerator,0.48,200,14,Kitchen
2026-09-14,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-14,Laptop,0.8,65,14,Home Office
2026-09-14,Refrigerator,0.41,200,15,Kitchen
2026-09-14,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-14,Laptop,0.8,65,15,Home Office
2026-09-14,Refrigerator,0.48,200,16,Kitchen
2026-09-14,Ceiling Fan,0.95,75,16,Living & Bed
2026-09-14,Laptop,0.8,65,16,Home Office
2026-09-14,Refrigerator,0.44,200,17,Kitchen
2026-09-14,Ceiling Fan,0.95,75,17,Living & Bed
2026-09-14,Laptop,0.8,65,17,Home Office
2026-09-14,Refrigerator,0.5,200,18,Kitchen
2026-09-14,Ceiling Fan,0.95,75,18,Living & Bed
2026-09-14,LED Lights,1.0,40,18,All Rooms
2026-09-14,Refrigerator,0.44,200,19,Kitchen
2026-09-14,Television,0.98,120,19,Living Room
2026-09-14,Ceiling Fan,0.95,75,19,Living & Bed
2026-09-14,LED Lights,1.0,40,19,All Rooms
2026-09-14,Refrigerator,0.5,200,20,Kitchen
2026-09-14,Air Conditioner,0.76,1500,20,Master Bedroom
2026-09-14,Television,0.91,120,20,Living Room
2026-09-14,Ceiling Fan,0.95,75,20,Living & Bed
2026-09-14,LED Lights,1.0,40,20,All Rooms
2026-09-14,Microwave,0.25,1200,20,Kitchen
2026-09-14,Refrigerator,0.44,200,21,Kitchen
2026-09-14,Air Conditioner,0.77,1500,21,Master Bedroom
2026-09-14,Television,0.87,120,21,Living Room
2026-09-14,Ceiling Fan,0.95,75,21,Living & Bed
2026-09-14,LED Lights,1.0,40,21,All Rooms
2026-09-14,Refrigerator,0.4,200,22,Kitchen
2026-09-14,Air Conditioner,0.73,1500,22,Master Bedroom
2026-09-14,Television,0.93,120,22,Living Room
2026-09-14,Ceiling Fan,0.95,75,22,Living & Bed
2026-09-14,LED Lights,1.0,40,22,All Rooms
2026-09-14,Refrigerator,0.49,200,23,Kitchen
2026-09-14,Air Conditioner,0.72,1500,23,Master Bedroom
2026-09-14,Ceiling Fan,0.95,75,23,Living & Bed
2026-09-14,LED Lights,1.0,40,23,All Rooms
2026-09-15,Refrigerator,0.85,200,0,Kitchen
2026-09-15,Air Conditioner,0.74,1500,0,Master Bedroom
2026-09-15,Ceiling Fan,0.95,75,0,Living & Bed
2026-09-15,Refrigerator,0.85,200,1,Kitchen
2026-09-15,Ceiling Fan,0.95,75,1,Living & Bed
2026-09-15,Refrigerator,0.85,200,2,Kitchen
2026-09-15,Refrigerator,0.85,200,3,Kitchen
2026-09-15,Refrigerator,0.85,200,4,Kitchen
2026-09-15,Refrigerator,0.85,200,5,Kitchen
2026-09-15,Refrigerator,0.85,200,6,Kitchen
2026-09-15,Water Heater,0.75,2000,6,Bathroom
2026-09-15,Refrigerator,0.85,200,7,Kitchen
2026-09-15,Water Heater,0.75,2000,7,Bathroom
2026-09-15,Refrigerator,0.85,200,8,Kitchen
2026-09-15,Refrigerator,0.85,200,9,Kitchen
2026-09-15,Washing Machine,0.6,500,9,Utility Room
2026-09-15,Refrigerator,0.85,200,10,Kitchen
2026-09-15,Washing Machine,0.6,500,10,Utility Room
2026-09-15,Laptop,0.8,65,10,Home Office
2026-09-15,Refrigerator,0.85,200,11,Kitchen
2026-09-15,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-15,Laptop,0.8,65,11,Home Office
2026-09-15,Refrigerator,0.85,200,12,Kitchen
2026-09-15,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-15,Laptop,0.8,65,12,Home Office
2026-09-15,Microwave,0.25,1200,12,Kitchen
2026-09-15,Refrigerator,0.85,200,13,Kitchen
2026-09-15,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-15,Laptop,0.8,65,13,Home Office
2026-09-15,Refrigerator,0.85,200,14,Kitchen
2026-09-15,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-15,Laptop,0.8,65,14,Home Office
2026-09-15,Refrigerator,0.85,200,15,Kitchen
2026-09-15,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-15,Laptop,0.8,65,15,Home Office
2026-09-15,Refrigerator,0.85,200,16,Kitchen
2026-09-15,Ceiling Fan,0.95,75,16,Living & Bed
2026-09-15,Laptop,0.8,65,16,Home Office
2026-09-15,Refrigerator,0.85,200,17,Kitchen
2026-09-15,Ceiling Fan,0.95,75,17,Living & Bed
2026-09-15,Laptop,0.8,65,17,Home Office
2026-09-15,Refrigerator,0.85,200,18,Kitchen
2026-09-15,Ceiling Fan,0.95,75,18,Living & Bed
2026-09-15,LED Lights,1.0,40,18,All Rooms
2026-09-15,Refrigerator,0.85,200,19,Kitchen
2026-09-15,Television,0.81,120,19,Living Room
2026-09-15,Ceiling Fan,0.95,75,19,Living & Bed
2026-09-15,LED Lights,1.0,40,19,All Rooms
2026-09-15,Refrigerator,0.85,200,20,Kitchen
2026-09-15,Air Conditioner,0.76,1500,20,Master Bedroom
2026-09-15,Television,0.92,120,20,Living Room
2026-09-15,Ceiling Fan,0.95,75,20,Living & Bed
2026-09-15,LED Lights,1.0,40,20,All Rooms
2026-09-15,Microwave,0.25,1200,20,Kitchen
2026-09-15,Refrigerator,0.85,200,21,Kitchen
2026-09-15,Air Conditioner,0.74,1500,21,Master Bedroom
2026-09-15,Television,0.85,120,21,Living Room
2026-09-15,Ceiling Fan,0.95,75,21,Living & Bed
2026-09-15,LED Lights,1.0,40,21,All Rooms
2026-09-15,Refrigerator,0.85,200,22,Kitchen
2026-09-15,Air Conditioner,0.78,1500,22,Master Bedroom
2026-09-15,Television,0.84,120,22,Living Room
2026-09-15,Ceiling Fan,0.95,75,22,Living & Bed
2026-09-15,LED Lights,1.0,40,22,All Rooms
2026-09-15,Refrigerator,0.85,200,23,Kitchen
2026-09-15,Air Conditioner,0.8,1500,23,Master Bedroom
2026-09-15,Ceiling Fan,0.95,75,23,Living & Bed
2026-09-15,LED Lights,1.0,40,23,All Rooms
2026-09-16,Refrigerator,0.47,200,0,Kitchen
2026-09-16,Air Conditioner,0.78,1500,0,Master Bedroom
2026-09-16,Ceiling Fan,0.95,75,0,Living & Bed
2026-09-16,Refrigerator,0.41,200,1,Kitchen
2026-09-16,Ceiling Fan,0.95,75,1,Living & Bed
2026-09-16,Refrigerator,0.41,200,2,Kitchen
2026-09-16,Refrigerator,0.41,200,3,Kitchen
2026-09-16,Refrigerator,0.49,200,4,Kitchen
2026-09-16,Refrigerator,0.43,200,5,Kitchen
2026-09-16,Refrigerator,0.5,200,6,Kitchen
2026-09-16,Water Heater,0.75,2000,6,Bathroom
2026-09-16,Refrigerator,0.47,200,7,Kitchen
2026-09-16,Water Heater,0.75,2000,7,Bathroom
2026-09-16,Refrigerator,0.41,200,8,Kitchen
2026-09-16,Refrigerator,0.46,200,9,Kitchen
2026-09-16,Refrigerator,0.48,200,10,Kitchen
2026-09-16,Laptop,0.8,65,10,Home Office
2026-09-16,Refrigerator,0.47,200,11,Kitchen
2026-09-16,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-16,Laptop,0.8,65,11,Home Office
2026-09-16,Refrigerator,0.42,200,12,Kitchen
2026-09-16,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-16,Laptop,0.8,65,12,Home Office
2026-09-16,Microwave,0.25,1200,12,Kitchen
2026-09-16,Refrigerator,0.49,200,13,Kitchen
2026-09-16,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-16,Laptop,0.8,65,13,Home Office
2026-09-16,Refrigerator,0.42,200,14,Kitchen
2026-09-16,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-16,Laptop,0.8,65,14,Home Office
2026-09-16,Refrigerator,0.49,200,15,Kitchen
2026-09-16,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-16,Laptop,0.8,65,15,Home Office
2026-09-16,Refrigerator,0.41,200,16,Kitchen
2026-09-16,Ceiling Fan,0.95,75,16,Living & Bed
2026-09-16,Laptop,0.8,65,16,Home Office
2026-09-16,Refrigerator,0.47,200,17,Kitchen
2026-09-16,Ceiling Fan,0.95,75,17,Living & Bed
2026-09-16,Laptop,0.8,65,17,Home Office
2026-09-16,Refrigerator,0.44,200,18,Kitchen
2026-09-16,Ceiling Fan,0.95,75,18,Living & Bed
2026-09-16,LED Lights,1.0,40,18,All Rooms
2026-09-16,Refrigerator,0.47,200,19,Kitchen
2026-09-16,Television,0.91,120,19,Living Room
2026-09-16,Ceiling Fan,0.95,75,19,Living & Bed
2026-09-16,LED Lights,1.0,40,19,All Rooms
2026-09-16,Refrigerator,0.43,200,20,Kitchen
2026-09-16,Air Conditioner,0.74,1500,20,Master Bedroom
2026-09-16,Television,1.0,120,20,Living Room
2026-09-16,Ceiling Fan,0.95,75,20,Living & Bed
2026-09-16,LED Lights,1.0,40,20,All Rooms
2026-09-16,Microwave,0.25,1200,20,Kitchen
2026-09-16,Refrigerator,0.41,200,21,Kitchen
2026-09-16,Air Conditioner,0.78,1500,21,Master Bedroom
2026-09-16,Television,0.86,120,21,Living Room
2026-09-16,Ceiling Fan,0.95,75,21,Living & Bed
2026-09-16,LED Lights,1.0,40,21,All Rooms
2026-09-16,Refrigerator,0.49,200,22,Kitchen
2026-09-16,Air Conditioner,0.76,1500,22,Master Bedroom
2026-09-16,Television,0.88,120,22,Living Room
2026-09-16,Ceiling Fan,0.95,75,22,Living & Bed
2026-09-16,LED Lights,1.0,40,22,All Rooms
2026-09-16,Refrigerator,0.45,200,23,Kitchen
2026-09-16,Air Conditioner,0.7,1500,23,Master Bedroom
2026-09-16,Ceiling Fan,0.95,75,23,Living & Bed
2026-09-16,LED Lights,1.0,40,23,All Rooms
2026-09-17,Refrigerator,0.46,200,0,Kitchen
2026-09-17,Air Conditioner,0.73,1500,0,Master Bedroom
2026-09-17,Ceiling Fan,0.95,75,0,Living & Bed
2026-09-17,Refrigerator,0.42,200,1,Kitchen
2026-09-17,Ceiling Fan,0.95,75,1,Living & Bed
2026-09-17,Refrigerator,0.44,200,2,Kitchen
2026-09-17,Refrigerator,0.44,200,3,Kitchen
2026-09-17,Refrigerator,0.41,200,4,Kitchen
2026-09-17,Refrigerator,0.5,200,5,Kitchen
2026-09-17,Refrigerator,0.48,200,6,Kitchen
2026-09-17,Water Heater,0.75,2000,6,Bathroom
2026-09-17,Refrigerator,0.4,200,7,Kitchen
2026-09-17,Water Heater,0.75,2000,7,Bathroom
2026-09-17,Refrigerator,0.48,200,8,Kitchen
2026-09-17,Refrigerator,0.47,200,9,Kitchen
2026-09-17,Washing Machine,0.6,500,9,Utility Room
2026-09-17,Refrigerator,0.43,200,10,Kitchen
2026-09-17,Washing Machine,0.6,500,10,Utility Room
2026-09-17,Laptop,0.8,65,10,Home Office
2026-09-17,Refrigerator,0.42,200,11,Kitchen
2026-09-17,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-17,Laptop,0.8,65,11,Home Office
2026-09-17,Refrigerator,0.47,200,12,Kitchen
2026-09-17,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-17,Laptop,0.8,65,12,Home Office
2026-09-17,Microwave,0.25,1200,12,Kitchen
2026-09-17,Refrigerator,0.46,200,13,Kitchen
2026-09-17,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-17,Laptop,0.8,65,13,Home Office
2026-09-17,Refrigerator,0.49,200,14,Kitchen
2026-09-17,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-17,Laptop,0.8,65,14,Home Office
2026-09-17,Refrigerator,0.41,200,15,Kitchen
2026-09-17,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-17,Laptop,0.8,65,15,Home Office
2026-09-17,Refrigerator,0.43,200,16,Kitchen
2026-09-17,Ceiling Fan,0.95,75,16,Living & Bed
2026-09-17,Laptop,0.8,65,16,Home Office
2026-09-17,Refrigerator,0.43,200,17,Kitchen
2026-09-17,Ceiling Fan,0.95,75,17,Living & Bed
2026-09-17,Laptop,0.8,65,17,Home Office
2026-09-17,Refrigerator,0.46,200,18,Kitchen
2026-09-17,Ceiling Fan,0.95,75,18,Living & Bed
2026-09-17,LED Lights,1.0,40,18,All Rooms
2026-09-17,Refrigerator,0.48,200,19,Kitchen
2026-09-17,Television,0.84,120,19,Living Room
2026-09-17,Ceiling Fan,0.95,75,19,Living & Bed
2026-09-17,LED Lights,1.0,40,19,All Rooms
2026-09-17,Refrigerator,0.46,200,20,Kitchen
2026-09-17,Air Conditioner,0.79,1500,20,Master Bedroom
2026-09-17,Television,0.9,120,20,Living Room
2026-09-17,Ceiling Fan,0.95,75,20,Living & Bed
2026-09-17,LED Lights,1.0,40,20,All Rooms
2026-09-17,Microwave,0.25,1200,20,Kitchen
2026-09-17,Refrigerator,0.43,200,21,Kitchen
2026-09-17,Air Conditioner,0.78,1500,21,Master Bedroom
2026-09-17,Television,0.93,120,21,Living Room
2026-09-17,Ceiling Fan,0.95,75,21,Living & Bed
2026-09-17,LED Lights,1.0,40,21,All Rooms
2026-09-17,Refrigerator,0.43,200,22,Kitchen
2026-09-17,Air Conditioner,0.75,1500,22,Master Bedroom
2026-09-17,Television,0.87,120,22,Living Room
2026-09-17,Ceiling Fan,0.95,75,22,Living & Bed
2026-09-17,LED Lights,1.0,40,22,All Rooms
2026-09-17,Refrigerator,0.5,200,23,Kitchen
2026-09-17,Air Conditioner,0.78,1500,23,Master Bedroom
2026-09-17,Ceiling Fan,0.95,75,23,Living & Bed
2026-09-17,LED Lights,1.0,40,23,All Rooms
2026-09-18,Refrigerator,0.45,200,0,Kitchen
2026-09-18,Air Conditioner,0.77,1500,0,Master Bedroom
2026-09-18,Ceiling Fan,0.95,75,0,Living & Bed
2026-09-18,Refrigerator,0.42,200,1,Kitchen
2026-09-18,Ceiling Fan,0.95,75,1,Living & Bed
2026-09-18,Refrigerator,0.45,200,2,Kitchen
2026-09-18,Refrigerator,0.44,200,3,Kitchen
2026-09-18,Refrigerator,0.5,200,4,Kitchen
2026-09-18,Refrigerator,0.49,200,5,Kitchen
2026-09-18,Refrigerator,0.45,200,6,Kitchen
2026-09-18,Water Heater,0.75,2000,6,Bathroom
2026-09-18,Refrigerator,0.43,200,7,Kitchen
2026-09-18,Water Heater,0.75,2000,7,Bathroom
2026-09-18,Refrigerator,0.43,200,8,Kitchen
2026-09-18,Refrigerator,0.41,200,9,Kitchen
2026-09-18,Refrigerator,0.48,200,10,Kitchen
2026-09-18,Laptop,0.8,65,10,Home Office
2026-09-18,Refrigerator,0.43,200,11,Kitchen
2026-09-18,Ceiling Fan,0.95,75,11,Living & Bed
2026-09-18,Laptop,0.8,65,11,Home Office
2026-09-18,Refrigerator,0.42,200,12,Kitchen
2026-09-18,Ceiling Fan,0.95,75,12,Living & Bed
2026-09-18,Laptop,0.8,65,12,Home Office
2026-09-18,Microwave,0.25,1200,12,Kitchen
2026-09-18,Refrigerator,0.46,200,13,Kitchen
2026-09-18,Ceiling Fan,0.95,75,13,Living & Bed
2026-09-18,Laptop,0.8,65,13,Home Office
2026-09-18,Refrigerator,0.48,200,14,Kitchen
2026-09-18,Ceiling Fan,0.95,75,14,Living & Bed
2026-09-18,Laptop,0.8,65,14,Home Office
2026-09-18,Refrigerator,0.41,200,15,Kitchen
2026-09-18,Ceiling Fan,0.95,75,15,Living & Bed
2026-09-18,Laptop,0.8,65,15,Home Office
2026-09-18,Refrigerator,0.44,200,16,Kitchen
